class_id,class_name,support,predicted,precision,recall,f1
102,Removing labels and moving along the shelf,0,0,0.0,0.0,0.0
103,Repositioning stool for the next section,0,2,0.0,0.0,0.0
104,Observing shelf and relocating to next aisle,0,0,0.0,0.0,0.0
105,Reviewing new product labels,0,0,0.0,0.0,0.0
106,Selecting and collecting bottled goods,0,0,0.0,0.0,0.0
107,Inspecting supplement bottle,0,0,0.0,0.0,0.0
108,Handling miscellaneous items,0,0,0.0,0.0,0.0
109,Navigating store and browsing shelves,0,0,0.0,0.0,0.0
110,Selecting and evaluating items,0,0,0.0,0.0,0.0
111,Adding items to shopping container,0,0,0.0,0.0,0.0
112,Managing shopping container,0,0,0.0,0.0,0.0
113,Selecting and collecting oil bottles,0,0,0.0,0.0,0.0
114,Inspecting and packing supplement bottle,0,0,0.0,0.0,0.0
115,Selecting and packing spice jars,0,1,0.0,0.0,0.0
116,Sorting beads by color,0,4,0.0,0.0,0.0
117,Refining bead arrangement with marker,0,0,0.0,0.0,0.0
118,Arranging star-shaped beads,0,0,0.0,0.0,0.0
119,Fine-tuning bead placement,0,0,0.0,0.0,0.0
120,Moving away from workstation,0,0,0.0,0.0,0.0
121,Walking through the room,0,1,0.0,0.0,0.0
122,Returning to desk and setting up smartphone,0,0,0.0,0.0,0.0
123,Preparing for further sorting,0,1,0.0,0.0,0.0
124,Cutting cardboard with a utility knife,0,0,0.0,0.0,0.0
125,Adjusting ruler position,0,0,0.0,0.0,0.0
126,Marking guidelines on cardboard,0,1,0.0,0.0,0.0
127,Drawing lines on cardboard,0,0,0.0,0.0,0.0
128,Drawing lines along ruler,0,0,0.0,0.0,0.0
129,Marking grid lines,0,0,0.0,0.0,0.0
130,Capping marker and positioning ruler,0,0,0.0,0.0,0.0
131,Organizing cardboard pieces,21,1,0.0,0.0,0.0
132,Walking in workspace,0,0,0.0,0.0,0.0
133,Gathering materials and walking,0,0,0.0,0.0,0.0
134,Charging power bank,0,0,0.0,0.0,0.0
135,Manipulate and inspect colorful pieces,0,0,0.0,0.0,0.0
136,Manipulate colorful pieces,0,0,0.0,0.0,0.0
137,Sort colorful pieces,0,0,0.0,0.0,0.0
138,Handle power bank and cable,0,0,0.0,0.0,0.0
139,Touch pieces in box and interact with colleagues,0,0,0.0,0.0,0.0
140,Hold small white box,0,0,0.0,0.0,0.0
141,"Place white box, adjust smartphone, and resume sorting",0,1,0.0,0.0,0.0
142,Sort small colorful pieces,0,1,0.0,0.0,0.0
143,Sort colorful paper pieces,0,0,0.0,0.0,0.0
144,Manipulate paper piece,0,0,0.0,0.0,0.0
145,Check instructions on phone,0,14,0.0,0.0,0.0
146,Draw lines and patterns on cardboard,0,10,0.0,0.0,0.0
147,Trace and remove pattern,0,13,0.0,0.0,0.0
148,Trace and remove pattern piece,0,8,0.0,0.0,0.0
149,Cut out cardboard pattern,0,8,0.0,0.0,0.0
150,Cut cardboard pattern,0,19,0.0,0.0,0.0
151,Adjust position and check phone,0,0,0.0,0.0,0.0
152,Prepare tools for marking,0,0,0.0,0.0,0.0
153,Mark cardboard for cutting,0,7,0.0,0.0,0.0
154,Cut cardboard with utility knife,0,7,0.0,0.0,0.0
155,Reposition and cut cardboard,0,0,0.0,0.0,0.0
156,Hold quilling paper,0,0,0.0,0.0,0.0
157,Release paper strip,0,2,0.0,0.0,0.0
158,Roll quilling paper,0,1,0.0,0.0,0.0
159,Handle and prepare paper coil,0,0,0.0,0.0,0.0
160,Manipulate quilled paper strip,0,0,0.0,0.0,0.0
161,Release and prepare new strip,0,2,0.0,0.0,0.0
162,Manipulate small paper segment,0,2,0.0,0.0,0.0
163,Place down paper segment and reach for supplies,0,6,0.0,0.0,0.0
164,Clear workspace and pick up phone,0,0,0.0,0.0,0.0
165,Browse and interact with phone interface,0,4,0.0,0.0,0.0
166,Browsing phone interface,0,21,0.0,0.0,0.0
167,Pick up and inspect light blue strip,0,1,0.0,0.0,0.0
168,Manipulate light blue strip,0,1,0.0,0.0,0.0
169,Cutting cardboard tube,0,1,0.0,0.0,0.0
170,Cutting cardboard tube and setting aside scissors,0,0,0.0,0.0,0.0
171,Stacking cardboard pieces,0,11,0.0,0.0,0.0
172,Positioning and cutting cardboard,0,2,0.0,0.0,0.0
173,Cutting and placing cardboard piece,0,0,0.0,0.0,0.0
174,Preparing tools and materials,0,0,0.0,0.0,0.0
175,Cutting cardboard piece,0,0,0.0,0.0,0.0
176,Cutting and releasing cardboard piece,0,0,0.0,0.0,0.0
177,Approaching workstation,0,0,0.0,0.0,0.0
178,Cutting cardboard into triangles,0,1,0.0,0.0,0.0
179,Cutting cardboard and picking up smartphone,0,0,0.0,0.0,0.0
180,Moving cardboard cutouts,0,2,0.0,0.0,0.0
181,Cleaning up workstation,0,0,0.0,0.0,0.0
182,Organizing tools and materials,0,0,0.0,0.0,0.0
183,Cutting cardboard triangles,0,0,0.0,0.0,0.0
184,Cutting cardboard shapes,0,88,0.0,0.0,0.0
185,Sorting cardboard shapes and holding marker,0,11,0.0,0.0,0.0
186,Marking cardboard,0,2,0.0,0.0,0.0
187,Inspecting pieces and switching to scissors,0,0,0.0,0.0,0.0
188,Cutting cardboard strips with scissors,0,0,0.0,0.0,0.0
189,Cutting and organizing cardboard pieces,0,0,0.0,0.0,0.0
190,Inspecting and folding cardboard pieces,0,0,0.0,0.0,0.0
191,Performing precision cuts on cardboard,0,1,0.0,0.0,0.0
192,Folding cardboard and handling utility knife,0,0,0.0,0.0,0.0
193,Inspecting and placing cardboard strips,0,1,0.0,0.0,0.0
194,Gathering and boxing inventory,0,0,0.0,0.0,0.0
195,Organizing cans into a storage box,0,1,0.0,0.0,0.0
196,Placing cans onto the shelf,0,0,0.0,0.0,0.0
197,Arranging shelf display,0,1,0.0,0.0,0.0
198,Preparing to organize container bin,0,0,0.0,0.0,0.0
199,Placing items into the bin,0,0,0.0,0.0,0.0
200,Inspecting and placing cans on shelf,0,2,0.0,0.0,0.0
201,Moving along the aisle to assess stock,0,2,0.0,0.0,0.0
202,Organizing shelf display,0,1,0.0,0.0,0.0
203,Replenishing shelf stock,0,6,0.0,0.0,0.0
204,Holding and grasping product bags,0,20,0.0,0.0,0.0
205,Placing product bags on shelf,0,5,0.0,0.0,0.0
206,Positioning shelving dividers,0,11,0.0,0.0,0.0
207,Placing items and transitioning,0,1,0.0,0.0,0.0
208,Retrieving and carrying containers,0,14,0.0,0.0,0.0
209,"Placing, rearranging, and cleaning shelf items",0,9,0.0,0.0,0.0
210,Stocking product boxes,0,31,0.0,0.0,0.0
211,Retrieving next product,0,1,0.0,0.0,0.0
212,Placing and adjusting plush toys,0,7,0.0,0.0,0.0
213,Organizing shelf products,0,2,0.0,0.0,0.0
214,Reaching for products,0,2,0.0,0.0,0.0
215,Marking cardboard squares,0,7,0.0,0.0,0.0
216,Walking to workspace,0,0,0.0,0.0,0.0
217,Moving to workspace,0,0,0.0,0.0,0.0
218,Arranging cardboard squares,0,0,0.0,0.0,0.0
219,Stacking cardboard squares,0,2,0.0,0.0,0.0
220,Sorting colorful paper stars,0,0,0.0,0.0,0.0
221,Stopping sorting activity,0,0,0.0,0.0,0.0
222,Leaving the room and retrieving object,0,0,0.0,0.0,0.0
223,Returning to the workspace,0,0,0.0,0.0,0.0
224,Resuming sorting paper stars,0,1,0.0,0.0,0.0
225,Holding cardboard pieces,0,0,0.0,0.0,0.0
226,Cutting cardboard and placing knife down,0,0,0.0,0.0,0.0
227,Picking up knife and cutting cardboard,0,0,0.0,0.0,0.0
228,Cutting cardboard strip,0,0,0.0,0.0,0.0
229,Positioning cardboard piece,0,0,0.0,0.0,0.0
230,Aligning cardboard strip,0,0,0.0,0.0,0.0
231,Holding cardboard with ruler,0,0,0.0,0.0,0.0
232,Moving utility knife along ruler,0,0,0.0,0.0,0.0
233,Sliding utility knife along ruler,0,0,0.0,0.0,0.0
234,Guiding utility knife along ruler,0,0,0.0,0.0,0.0
235,Marking lines on cardboard,0,0,0.0,0.0,0.0
236,Prepare workspace and tools,0,15,0.0,0.0,0.0
237,Arrange paper strips,0,12,0.0,0.0,0.0
238,Manipulate paper strips,75,66,0.0,0.0,0.0
239,Select and handle paper strips,0,12,0.0,0.0,0.0
240,Bend and shape paper strips,0,1,0.0,0.0,0.0
241,Hold small object,0,10,0.0,0.0,0.0
242,Place down paper strip,0,5,0.0,0.0,0.0
243,Observe workspace,0,10,0.0,0.0,0.0
244,Placing and scanning for puzzle pieces,0,72,0.0,0.0,0.0
245,unknown,12,70,0.014285714285714285,0.08333333333333333,0.024390243902439022
246,Scanning for and placing puzzle pieces,0,17,0.0,0.0,0.0
247,Placing and searching for puzzle pieces,0,7,0.0,0.0,0.0
248,Positioning puzzle piece,0,15,0.0,0.0,0.0
249,Manipulating puzzle pieces,0,30,0.0,0.0,0.0
250,"Moving, placing, and adjusting puzzle pieces",0,66,0.0,0.0,0.0
251,Adjusting puzzle piece,0,78,0.0,0.0,0.0
252,Adjusting a puzzle piece,0,0,0.0,0.0,0.0
253,Draw lines using a ruler,0,0,0.0,0.0,0.0
254,Reposition ruler and draw lines,0,0,0.0,0.0,0.0
255,Steadying the ruler and pen,0,0,0.0,0.0,0.0
256,Marking lines and repositioning ruler,0,9,0.0,0.0,0.0
257,Cap marker and place down,0,2,0.0,0.0,0.0
258,Walk to and approach packing area,0,1,0.0,0.0,0.0
259,Pack beads into box,0,0,0.0,0.0,0.0
260,Pick up and deposit beads into box,0,2,0.0,0.0,0.0
261,Retrieve and move cardboard tray,0,1,0.0,0.0,0.0
262,Position tray and reach for beads,0,0,0.0,0.0,0.0
263,Sort beads and adjust tray position,0,0,0.0,0.0,0.0
264,Sort beads by color,0,3,0.0,0.0,0.0
265,Gather and hold beads,0,0,0.0,0.0,0.0
266,Sort beads and adjust phone,0,3,0.0,0.0,0.0
267,Sort and combine bead piles,0,0,0.0,0.0,0.0
268,Cut light green fabric,0,4,0.0,0.0,0.0
269,Cut light green fabric and reposition scissors,0,0,0.0,0.0,0.0
270,Cut fabric with scissors,0,1,0.0,0.0,0.0
271,Adjust fabric for cutting,0,0,0.0,0.0,0.0
272,Adjust and cut fabric,0,2,0.0,0.0,0.0
273,Mark fabric with pen and remove ruler,0,0,0.0,0.0,0.0
274,Mark fabric,0,2,0.0,0.0,0.0
275,Mark fabric and reposition ruler,0,0,0.0,0.0,0.0
276,Mark fabric with pen and ruler,0,0,0.0,0.0,0.0
277,Cutting and placing cardboard,0,0,0.0,0.0,0.0
278,Cutting and picking up new cardboard,0,0,0.0,0.0,0.0
279,Cutting and gathering cardboard,0,1,0.0,0.0,0.0
280,Gathering cardboard pieces,0,0,0.0,0.0,0.0
281,Pick up electronic accessory from box,0,0,0.0,0.0,0.0
282,Place accessory on shelf,0,0,0.0,0.0,0.0
283,Pick up and place accessory on shelf,0,0,0.0,0.0,0.0
284,Reorganize items in box,0,0,0.0,0.0,0.0
285,Transition to new product selection,0,0,0.0,0.0,0.0
286,Pick up and place product on shelf,0,2,0.0,0.0,0.0
287,Pick up product from box,0,0,0.0,0.0,0.0
288,Place product on shelf,0,0,0.0,0.0,0.0
289,Stock multiple products on shelf,0,0,0.0,0.0,0.0
290,Move product towards shelf,0,0,0.0,0.0,0.0
291,Carry shopping bag,0,0,0.0,0.0,0.0
292,Hang shopping bag and exit area,0,1,0.0,0.0,0.0
293,Picking and moving items to shelf,0,0,0.0,0.0,0.0
294,Placing items and returning to box,0,0,0.0,0.0,0.0
295,Stocking and repositioning box,0,3,0.0,0.0,0.0
296,Stocking products on shelf,0,5,0.0,0.0,0.0
297,Handling snack packages,0,1,0.0,0.0,0.0
298,Placing snack packages on shelf,0,0,0.0,0.0,0.0
299,Organizing snack packages in box,0,1,0.0,0.0,0.0
300,Placing snack packages in box,0,8,0.0,0.0,0.0
301,Transporting snack packages to shelf,0,3,0.0,0.0,0.0
302,Organizing snacks in box,0,0,0.0,0.0,0.0
303,Adjusting snack package,0,3,0.0,0.0,0.0
304,Opening cardboard box,0,0,0.0,0.0,0.0
305,Aligning plastic containers on the shelf,0,0,0.0,0.0,0.0
306,Reaching for and adjusting shelf containers,0,0,0.0,0.0,0.0
307,Adjusting container positions,0,0,0.0,0.0,0.0
308,Placing containers on the shelf,0,0,0.0,0.0,0.0
309,Adjusting items on the shelf,0,0,0.0,0.0,0.0
310,Transferring items from shelf to shopping bag,0,0,0.0,0.0,0.0
311,Retrieving items for bag placement,0,0,0.0,0.0,0.0
312,Organizing shelf and placing plush toy into bag,0,2,0.0,0.0,0.0
313,Preparing shopping bag,0,0,0.0,0.0,0.0
314,Placing items into and organizing shopping bag,0,0,0.0,0.0,0.0
315,Retrieving items from shelf,0,0,0.0,0.0,0.0
316,Finalizing item placement into shopping bag,0,0,0.0,0.0,0.0
317,Sort star-shaped beads,0,0,0.0,0.0,0.0
318,Sort beads on the table,0,0,0.0,0.0,0.0
319,Sort beads on table,0,0,0.0,0.0,0.0
320,Hold instructional sign,0,14,0.0,0.0,0.0
321,Pick up and place star-shaped beads,0,25,0.0,0.0,0.0
322,Reposition sign and organize beads,0,3,0.0,0.0,0.0
323,Measuring and marking cardboard for crafting,0,8,0.0,0.0,0.0
324,Sorting origami stars,0,0,0.0,0.0,0.0
325,Fetching materials,0,0,0.0,0.0,0.0
326,Returning to desk,0,0,0.0,0.0,0.0
327,Collecting origami stars,0,0,0.0,0.0,0.0
328,Sorting light blue origami stars,0,0,0.0,0.0,0.0
329,Sorting origami stars by color,0,0,0.0,0.0,0.0
330,Moving origami stars,0,1,0.0,0.0,0.0
331,Adjusting cardboard divider,0,1,0.0,0.0,0.0
332,Cutting cardboard with scissors and checking phone,0,0,0.0,0.0,0.0
333,Resuming cardboard cutting,0,1,0.0,0.0,0.0
334,Finishing cutting and switching to phone,0,0,0.0,0.0,0.0
335,Using phone and drinking water,0,4,0.0,0.0,0.0
336,Setting down water and picking up phone,0,0,0.0,0.0,0.0
337,Using phone,21,3,0.0,0.0,0.0
338,Resuming cutting cardboard,0,2,0.0,0.0,0.0
339,Vacuuming the carpet,0,0,0.0,0.0,0.0
340,Pushing the vacuum cleaner,0,0,0.0,0.0,0.0
341,Moving and adjusting the vacuum cleaner,0,0,0.0,0.0,0.0
342,Vacuuming the carpet edge,0,2,0.0,0.0,0.0
343,Vacuuming the carpet corner,0,1,0.0,0.0,0.0
344,Moving the vacuum cleaner,0,0,0.0,0.0,0.0
345,Vacuuming along the wall edge,0,0,0.0,0.0,0.0
346,Fold paper strip into star,0,0,0.0,0.0,0.0
347,Finish and place origami star,0,4,0.0,0.0,0.0
348,Arrange Mahjong tiles,0,0,0.0,0.0,0.0
349,Rearrange Mahjong tiles,0,0,0.0,0.0,0.0
350,Adjust Mahjong tiles,0,0,0.0,0.0,0.0
351,Reach for and adjust Mahjong tiles,0,0,0.0,0.0,0.0
352,Rearrange Mahjong tile,0,1,0.0,0.0,0.0
353,Adjust and align Mahjong tiles,0,0,0.0,0.0,0.0
354,"Adjust, move, and realign Mahjong tiles",0,0,0.0,0.0,0.0
355,Cutting cardboard and placing down scissors,0,0,0.0,0.0,0.0
356,Cutting cardboard square,0,0,0.0,0.0,0.0
357,Trimming cardboard piece,0,0,0.0,0.0,0.0
358,Retrieve food items from boxes,0,1,0.0,0.0,0.0
359,Pick up cereal boxes,0,7,0.0,0.0,0.0
360,Carry cereal boxes to aisle,0,6,0.0,0.0,0.0
361,Retrieve and transport cereal,0,1,0.0,0.0,0.0
362,Transport cereal to shelf,0,9,0.0,0.0,0.0
363,Transport pasta to shelf,0,0,0.0,0.0,0.0
364,Handle container from box,0,287,0.0,0.0,0.0
365,Reach for items in box,0,4,0.0,0.0,0.0
366,Pick up grocery item,0,15,0.0,0.0,0.0
367,Place grocery item on shelf,0,3,0.0,0.0,0.0
368,Clean and inspect shelf,0,1,0.0,0.0,0.0
369,Prepare shelf for stocking,0,246,0.0,0.0,0.0
370,Retrieve snack packs,0,0,0.0,0.0,0.0
371,Clean shelf surface,0,2,0.0,0.0,0.0
372,Organize inventory and reach for products,0,1,0.0,0.0,0.0
373,Stocking snack packets on the shelf,0,0,0.0,0.0,0.0
374,Sorting gift boxes into a bin,0,0,0.0,0.0,0.0
375,Stocking gift boxes on the shelf,0,1,0.0,0.0,0.0
376,Organizing snack pouches into containers,0,2,0.0,0.0,0.0
377,Stocking snack pouches on the shelf,0,0,0.0,0.0,0.0
378,Relocating storage bins along the aisle,0,0,0.0,0.0,0.0
379,Clearing space on the shelf,0,0,0.0,0.0,0.0
380,Rearranging containers on the shelf,0,0,0.0,0.0,0.0
381,Stocking containers on the shelf,0,0,0.0,0.0,0.0
382,Holding smartphone,27,0,0.0,0.0,0.0
383,Preparing workspace,0,0,0.0,0.0,0.0
384,Positioning newspaper and scissors,0,0,0.0,0.0,0.0
385,Cutting newspaper,0,0,0.0,0.0,0.0
386,Cutting and pausing,0,0,0.0,0.0,0.0
387,Resuming cutting,0,0,0.0,0.0,0.0
388,Cutting and adjusting scissors,0,0,0.0,0.0,0.0
389,Finishing segment and placing scissors,0,0,0.0,0.0,0.0
390,Resuming cutting newspaper,0,0,0.0,0.0,0.0
391,Arrange tiles into row,0,0,0.0,0.0,0.0
392,Adjust tile alignment,0,0,0.0,0.0,0.0
393,Adjust tiles on stack,0,0,0.0,0.0,0.0
394,Pick up and place tiles on stack,0,1,0.0,0.0,0.0
395,Sort Mahjong tiles,0,0,0.0,0.0,0.0
396,Measuring and marking cardboard for cutting,0,5,0.0,0.0,0.0
397,Interruption: handling charging case,0,0,0.0,0.0,0.0
398,Hold paper strip,0,0,0.0,0.0,0.0
399,Manipulate paper strip,44,0,0.0,0.0,0.0
400,Cutting initial cardboard pieces,0,0,0.0,0.0,0.0
401,Measuring and marking cardboard with ruler,0,0,0.0,0.0,0.0
402,Marking cardboard and preparing to cut,0,0,0.0,0.0,0.0
403,Aligning cardboard for cutting,0,0,0.0,0.0,0.0
404,Cutting cardboard sheet,0,0,0.0,0.0,0.0
405,Measuring and marking cardboard,0,15,0.0,0.0,0.0
406,Cutting cardboard strips,0,0,0.0,0.0,0.0
407,Final cardboard cutting,0,0,0.0,0.0,0.0
408,Typing on smartphone,0,0,0.0,0.0,0.0
409,Scrolling on smartphone,0,0,0.0,0.0,0.0
410,Scrolling and tapping on smartphone,0,1,0.0,0.0,0.0
411,Browsing photo gallery,0,0,0.0,0.0,0.0
412,Typing message on smartphone,0,0,0.0,0.0,0.0
413,Tapping and putting away smartphone,0,3,0.0,0.0,0.0
414,Stop measuring and transition to smartphone usage,0,0,0.0,0.0,0.0
415,Position ruler and draw initial lines,0,0,0.0,0.0,0.0
416,Draw and reposition ruler,0,3,0.0,0.0,0.0
417,Prepare for further marking,0,3,0.0,0.0,0.0
418,Align ruler and draw line,0,1,0.0,0.0,0.0
419,Mark lines on cardboard,0,0,0.0,0.0,0.0
420,Remove tools after marking,0,1,0.0,0.0,0.0
421,Final alignment and marking,0,2,0.0,0.0,0.0
422,Walking to workstation,0,0,0.0,0.0,0.0
423,Assembling cardboard base,0,0,0.0,0.0,0.0
424,Marking cardboard measurements,0,0,0.0,0.0,0.0
425,Marking and positioning cardboard,0,0,0.0,0.0,0.0
426,Adjusting cardboard layout,0,0,0.0,0.0,0.0
427,Cutting cardboard pieces,44,24,0.0,0.0,0.0
428,Placing canned goods onto the shelf,0,0,0.0,0.0,0.0
429,Placing canned goods onto the shelf and retrieving container,0,0,0.0,0.0,0.0
430,Positioning container near the shelf,0,0,0.0,0.0,0.0
431,Organizing container contents,0,0,0.0,0.0,0.0
432,Placing and arranging cans on the shelf,0,0,0.0,0.0,0.0
433,Adjusting canned goods on the shelf,0,0,0.0,0.0,0.0
434,Stocking canned goods onto the shelf,0,1,0.0,0.0,0.0
435,Wiping the plastic jar,0,160,0.0,0.0,0.0
436,Inspecting the cleaned plastic jar,0,99,0.0,0.0,0.0
437,Transitioning from jar to tin can,0,1,0.0,0.0,0.0
438,Inspecting shelf contents,0,28,0.0,0.0,0.0
439,Cutting and measuring cardboard,0,50,0.0,0.0,0.0
440,Stabilizing cardboard for cutting,0,23,0.0,0.0,0.0
441,Positioning ruler for cutting,0,5,0.0,0.0,0.0
442,Labeling cardboard squares,0,10,0.0,0.0,0.0
443,Labeling and organizing cardboard squares,0,4,0.0,0.0,0.0
444,Labeling cardboard square,0,11,0.0,0.0,0.0
445,Labeling and placing cardboard squares,0,21,0.0,0.0,0.0
446,Labeling and placing cardboard square,0,9,0.0,0.0,0.0
447,Labeling and switching markers,0,23,0.0,0.0,0.0
448,Labeling and retrieving cardboard pieces,0,4,0.0,0.0,0.0
449,Positioning cardboard pieces,0,38,0.0,0.0,0.0
450,Adjusting and folding cardboard,0,11,0.0,0.0,0.0
451,Stacking and organizing cardboard,0,13,0.0,0.0,0.0
452,Observing workspace,0,2,0.0,0.0,0.0
453,Arranging buttons on the table,0,22,0.0,0.0,0.0
454,Arranging buttons,0,25,0.0,0.0,0.0
455,Sorting buttons,0,4,0.0,0.0,0.0
456,Sorting orange buttons,0,55,0.0,0.0,0.0
457,Sorting orange button,0,24,0.0,0.0,0.0
458,Moving hand over pile and sorting orange buttons,0,1,0.0,0.0,0.0
459,Moving orange buttons,0,22,0.0,0.0,0.0
460,Moving orange buttons and interacting with smartphone,0,0,0.0,0.0,0.0
461,Arranging orange buttons,0,110,0.0,0.0,0.0
462,folding paper strips into stars,0,303,0.0,0.0,0.0
463,folding paper strips and retrieving stapler,0,2,0.0,0.0,0.0
464,Drawing grid lines with a ruler and pen,0,2,0.0,0.0,0.0
465,Drawing grid lines with a pen,0,0,0.0,0.0,0.0
