class_id,class_name,support,predicted,precision,recall,f1
209,Place item in container,0,0,0.0,0.0,0.0
210,Pick up another item,0,0,0.0,0.0,0.0
211,Adjust grip on container,0,0,0.0,0.0,0.0
212,Pick up oil bottle,0,0,0.0,0.0,0.0
213,Place oil in container,0,0,0.0,0.0,0.0
214,Inspect supplement bottle,0,0,0.0,0.0,0.0
215,Place supplement bottle in container,0,0,0.0,0.0,0.0
216,Pick up spice jar,0,0,0.0,0.0,0.0
217,Place spice jar in container,0,0,0.0,0.0,0.0
218,Sort beads,16,74,0.013513513513513514,0.0625,0.022222222222222223
219,Adjust hand position,0,0,0.0,0.0,0.0
220,Arrange star-shaped beads,0,0,0.0,0.0,0.0
221,Move pen,0,0,0.0,0.0,0.0
222,Sort beads by color,0,19,0.0,0.0,0.0
223,Stand up and walk away,0,0,0.0,0.0,0.0
224,Move towards table,0,0,0.0,0.0,0.0
225,Observe room,0,1,0.0,0.0,0.0
226,Check watch,0,1,0.0,0.0,0.0
227,Prepare to sort beads,0,0,0.0,0.0,0.0
228,Hold cardboard,0,0,0.0,0.0,0.0
229,Align ruler,0,1,0.0,0.0,0.0
230,Adjust grip,0,1,0.0,0.0,0.0
231,Move ruler,0,0,0.0,0.0,0.0
232,Adjust ruler position,0,0,0.0,0.0,0.0
233,Mark cardboard with marker,0,0,0.0,0.0,0.0
234,Draw lines on cardboard,0,0,0.0,0.0,0.0
235,Drawing lines on cardboard,0,0,0.0,0.0,0.0
236,Reposition marker,0,0,0.0,0.0,0.0
237,Mark lines with marker,0,0,0.0,0.0,0.0
238,Position the ruler,0,0,0.0,0.0,0.0
239,Hold ruler,0,0,0.0,0.0,0.0
240,Walking in the workspace,0,0,0.0,0.0,0.0
241,Insert charging cable into power bank,0,0,0.0,0.0,0.0
242,Manipulate and inspect colorful pieces,0,0,0.0,0.0,0.0
243,Manipulate colorful pieces,0,0,0.0,0.0,0.0
244,Sort colorful pieces,0,0,0.0,0.0,0.0
245,Hold power bank and cable,0,0,0.0,0.0,0.0
246,Touch pieces in box,0,0,0.0,0.0,0.0
247,Interact with colleagues,0,0,0.0,0.0,0.0
248,Hold small white box,0,0,0.0,0.0,0.0
249,Place white box on table,0,0,0.0,0.0,0.0
250,Adjust smartphone and sort pieces,0,0,0.0,0.0,0.0
251,Sort small colorful pieces,0,2,0.0,0.0,0.0
252,Sorting colorful paper pieces,0,0,0.0,0.0,0.0
253,Manipulate paper piece,0,0,0.0,0.0,0.0
254,Use phone to check instructions,0,29,0.0,0.0,0.0
255,Trace pattern on cardboard,0,3,0.0,0.0,0.0
256,Remove cardboard pattern,0,3,0.0,0.0,0.0
257,Remove cardboard pattern piece,0,4,0.0,0.0,0.0
258,Cut out cardboard pattern,0,5,0.0,0.0,0.0
259,Cut cardboard pattern,0,2,0.0,0.0,0.0
260,Adjust cardboard position,0,2,0.0,0.0,0.0
261,Interact with smartphone screen,0,4,0.0,0.0,0.0
262,Pick up metal ruler,0,0,0.0,0.0,0.0
263,Pick up pen,12,0,0.0,0.0,0.0
264,Move pen aside,0,5,0.0,0.0,0.0
265,Reposition and cut,0,0,0.0,0.0,0.0
266,Hold quilling paper,0,0,0.0,0.0,0.0
267,Roll quilling paper,0,0,0.0,0.0,0.0
268,Hold quilled paper coil,0,3,0.0,0.0,0.0
269,Release paper coil,0,2,0.0,0.0,0.0
270,Pick up paper strip,0,3,0.0,0.0,0.0
271,Manipulate quilled paper strip,0,0,0.0,0.0,0.0
272,Release and prepare new strip,0,0,0.0,0.0,0.0
273,Manipulate small paper segment,0,0,0.0,0.0,0.0
274,Place down paper segment,0,4,0.0,0.0,0.0
275,Reach for paper strips,0,5,0.0,0.0,0.0
276,Place item into bag,0,0,0.0,0.0,0.0
277,Browse and interact with phone interface,0,2,0.0,0.0,0.0
278,Interacting with phone screen,0,20,0.0,0.0,0.0
279,Pick up light blue strip,0,0,0.0,0.0,0.0
280,Inspect strip,0,1,0.0,0.0,0.0
281,Manipulate light blue strip,0,1,0.0,0.0,0.0
282,Cut cardboard tube,0,5,0.0,0.0,0.0
283,Place scissors aside,0,0,0.0,0.0,0.0
284,Stacking cardboard pieces,0,7,0.0,0.0,0.0
285,Moving hand towards cardboard stack,0,1,0.0,0.0,0.0
286,Moving hand,0,0,0.0,0.0,0.0
287,Position cardboard for cutting,0,0,0.0,0.0,0.0
288,Put down water bottle,0,1,0.0,0.0,0.0
289,Pick up cardboard piece,0,0,0.0,0.0,0.0
290,Cut cardboard piece with scissors,0,0,0.0,0.0,0.0
291,Release cardboard piece,0,2,0.0,0.0,0.0
292,Placing piece on stack,0,0,0.0,0.0,0.0
293,Walk across office,0,0,0.0,0.0,0.0
294,Cut cardboard into triangles,0,0,0.0,0.0,0.0
295,Cut cardboard shape,0,10,0.0,0.0,0.0
296,Reach for and pick up smartphone,0,9,0.0,0.0,0.0
297,Pick up cardboard cutout,0,4,0.0,0.0,0.0
298,Walk with cardboard cutout,0,0,0.0,0.0,0.0
299,Finish placing cardboard cutouts,0,1,0.0,0.0,0.0
300,Approach workstation,0,0,0.0,0.0,0.0
301,Organize tools and materials,0,0,0.0,0.0,0.0
302,Cut cardboard triangle,0,0,0.0,0.0,0.0
303,Holding marker,0,0,0.0,0.0,0.0
304,Lift utility knife,0,0,0.0,0.0,0.0
305,Fold cut cardboard,0,0,0.0,0.0,0.0
306,Look away,0,1,0.0,0.0,0.0
307,Resume cutting cardboard,0,3,0.0,0.0,0.0
308,Inspect cardboard piece,0,0,0.0,0.0,0.0
309,Position cardboard piece,0,0,0.0,0.0,0.0
310,Cut cardboard strip,0,0,0.0,0.0,0.0
311,Move cardboard piece,0,2,0.0,0.0,0.0
312,Hold cardboard strip,0,0,0.0,0.0,0.0
313,Position cardboard strip,0,0,0.0,0.0,0.0
314,Inspect cardboard strip,0,0,0.0,0.0,0.0
315,Pick up cut cardboard piece,0,2,0.0,0.0,0.0
316,Move cardboard to pile,0,0,0.0,0.0,0.0
317,Pick up cardboard,0,0,0.0,0.0,0.0
318,Reposition scissors,0,0,0.0,0.0,0.0
319,Align cardboard piece,0,0,0.0,0.0,0.0
320,Fold cardboard sheet,0,3,0.0,0.0,0.0
321,Complete the cut,0,4,0.0,0.0,0.0
322,Put down utility knife,0,12,0.0,0.0,0.0
323,Fold cardboard,0,0,0.0,0.0,0.0
324,Hold utility knife,0,4,0.0,0.0,0.0
325,Pick up cardboard strip,0,1,0.0,0.0,0.0
326,Place cardboard strip,0,2,0.0,0.0,0.0
327,Place cans into box,0,0,0.0,0.0,0.0
328,Arrange cans in box,0,0,0.0,0.0,0.0
329,Pick up can,9,0,0.0,0.0,0.0
330,Reach for can,0,0,0.0,0.0,0.0
331,Arrange cans on shelf,0,2,0.0,0.0,0.0
332,Reach for additional items,0,3,0.0,0.0,0.0
333,Reach for container,0,3,0.0,0.0,0.0
334,Adjust position,0,1,0.0,0.0,0.0
335,Prepare to pick up item,0,0,0.0,0.0,0.0
336,Place container in bin,0,1,0.0,0.0,0.0
337,Adjust cans in bin,0,0,0.0,0.0,0.0
338,Hold and inspect can,0,7,0.0,0.0,0.0
339,Adjust perspective,0,0,0.0,0.0,0.0
340,Inspect shelf and organize stock,0,0,0.0,0.0,0.0
341,Picking up stock,0,0,0.0,0.0,0.0
342,Placing stock on shelf,0,7,0.0,0.0,0.0
343,Hold small product bag,0,10,0.0,0.0,0.0
344,Reach for shelving divider,0,1,0.0,0.0,0.0
345,Position shelving divider,0,2,0.0,0.0,0.0
346,Move away from shelf,0,0,0.0,0.0,0.0
347,Pick up container,0,5,0.0,0.0,0.0
348,Carry container,0,0,0.0,0.0,0.0
349,Rearrange shelf item,0,2,0.0,0.0,0.0
350,Pick up cleaning cloth,0,1,0.0,0.0,0.0
351,Pick up product box,0,4,0.0,0.0,0.0
352,Place box on shelf,0,8,0.0,0.0,0.0
353,Place plush toy on shelf,0,2,0.0,0.0,0.0
354,Adjust placement on shelf,0,3,0.0,0.0,0.0
355,Move plush toy,0,3,0.0,0.0,0.0
356,Reach for product on shelf,0,1,0.0,0.0,0.0
357,Arrange cardboard,0,0,0.0,0.0,0.0
358,Place marker down,0,2,0.0,0.0,0.0
359,Pick up marker,0,0,0.0,0.0,0.0
360,Walk with marker,0,0,0.0,0.0,0.0
361,Pick up small object,0,0,0.0,0.0,0.0
362,Walk across room,0,0,0.0,0.0,0.0
363,Place cardboard square on stack,0,0,0.0,0.0,0.0
364,Arrange cardboard squares,0,0,0.0,0.0,0.0
365,Stacking cardboard squares,0,0,0.0,0.0,0.0
366,Positioning cardboard on workspace,0,0,0.0,0.0,0.0
367,Stacking cardboard square,0,0,0.0,0.0,0.0
368,Stack cardboard square,0,0,0.0,0.0,0.0
369,Stack cardboard squares,0,0,0.0,0.0,0.0
370,Sorting paper stars,0,0,0.0,0.0,0.0
371,Place star,0,0,0.0,0.0,0.0
372,Sort paper star,0,0,0.0,0.0,0.0
373,Sort paper stars,0,7,0.0,0.0,0.0
374,Place paper star,0,0,0.0,0.0,0.0
375,Stop sorting stars,0,5,0.0,0.0,0.0
376,Walk away,0,0,0.0,0.0,0.0
377,Open door,0,0,0.0,0.0,0.0
378,Walk through doorway,0,4,0.0,0.0,0.0
379,Pick up object,0,0,0.0,0.0,0.0
380,Place item on table,0,1,0.0,0.0,0.0
381,Move phone,33,0,0.0,0.0,0.0
382,Pick up paper star,0,2,0.0,0.0,0.0
383,Sort and place paper star,0,0,0.0,0.0,0.0
384,Place knife down,0,0,0.0,0.0,0.0
385,Pick up utility knife,15,0,0.0,0.0,0.0
386,Align cardboard strip,0,0,0.0,0.0,0.0
387,Hold cardboard with ruler,0,0,0.0,0.0,0.0
388,Move utility knife along ruler,0,0,0.0,0.0,0.0
389,Slide utility knife along ruler,0,0,0.0,0.0,0.0
390,Guide utility knife along ruler,0,0,0.0,0.0,0.0
391,Draw line on cardboard,0,0,0.0,0.0,0.0
392,Marking lines on cardboard,0,0,0.0,0.0,0.0
393,Hold craft tool,0,17,0.0,0.0,0.0
394,Approach table,0,3,0.0,0.0,0.0
395,Place tool on table,0,2,0.0,0.0,0.0
396,Move hand toward craft materials,0,20,0.0,0.0,0.0
397,Arrange paper strips,0,2,0.0,0.0,0.0
398,Manipulate paper strips,0,30,0.0,0.0,0.0
399,Pick up blue paper strip,0,2,0.0,0.0,0.0
400,Hold and bend paper strip,0,1,0.0,0.0,0.0
401,Hold small object,0,1,0.0,0.0,0.0
402,Place down strip,0,5,0.0,0.0,0.0
403,Move hand away from workspace,0,3,0.0,0.0,0.0
404,Observe workspace,9,10,0.0,0.0,0.0
405,Place puzzle piece,21,80,0.0125,0.047619047619047616,0.019801980198019806
406,Release puzzle piece,7,6,0.0,0.0,0.0
407,Scan for next piece,0,19,0.0,0.0,0.0
408,Search for puzzle piece,22,1,0.0,0.0,0.0
409,Positioning puzzle piece,0,11,0.0,0.0,0.0
410,Manipulate puzzle pieces,36,27,0.0,0.0,0.0
411,Move puzzle piece,0,8,0.0,0.0,0.0
412,Adjust puzzle piece,15,131,0.11450381679389313,1.0,0.2054794520547945
413,Adjusting puzzle piece,0,4,0.0,0.0,0.0
414,Adjusting a puzzle piece,0,0,0.0,0.0,0.0
415,Draw line along ruler,0,0,0.0,0.0,0.0
416,Reposition ruler,0,0,0.0,0.0,0.0
417,Lift pen and shift ruler,0,0,0.0,0.0,0.0
418,Hold ruler and pen steady,0,0,0.0,0.0,0.0
419,Moving ruler,0,1,0.0,0.0,0.0
420,Mark lines on cardboard,0,0,0.0,0.0,0.0
421,Cap marker,0,2,0.0,0.0,0.0
422,Walk across the room,0,0,0.0,0.0,0.0
423,Approach packing area,0,0,0.0,0.0,0.0
424,Pack beads into box,0,1,0.0,0.0,0.0
425,Pick up beads,0,0,0.0,0.0,0.0
426,Deposit beads into box,0,0,0.0,0.0,0.0
427,Pick up cardboard tray,0,0,0.0,0.0,0.0
428,Move tray towards packing area,0,1,0.0,0.0,0.0
429,Reach for beads,0,35,0.0,0.0,0.0
430,Position cardboard tray,0,1,0.0,0.0,0.0
431,Hold beads,19,0,0.0,0.0,0.0
432,Combine bead piles,0,0,0.0,0.0,0.0
433,Cut light green fabric,0,0,0.0,0.0,0.0
434,Continue cutting fabric,0,1,0.0,0.0,0.0
435,Cut fabric with scissors,0,1,0.0,0.0,0.0
436,Adjusting fabric for cutting,0,0,0.0,0.0,0.0
437,Adjusting fabric position,0,0,0.0,0.0,0.0
438,Cutting fabric,0,0,0.0,0.0,0.0
439,Mark fabric with pen,0,0,0.0,0.0,0.0
440,Mark fabric,0,3,0.0,0.0,0.0
441,Mark fabric with pen and ruler,0,0,0.0,0.0,0.0
442,Pick up new cardboard piece,21,0,0.0,0.0,0.0
443,Gather cardboard pieces,0,1,0.0,0.0,0.0
444,Carry cardboard piece,0,0,0.0,0.0,0.0
445,Pick up electronic accessory from box,0,0,0.0,0.0,0.0
446,Hold electronic accessory,0,0,0.0,0.0,0.0
447,Place accessory on shelf,0,0,0.0,0.0,0.0
448,Pick up accessory,0,0,0.0,0.0,0.0
449,Reach towards shelf,0,0,0.0,0.0,0.0
450,Pick up electronic accessory,0,0,0.0,0.0,0.0
451,Place accessory into box,0,0,0.0,0.0,0.0
452,Place accessory box,0,0,0.0,0.0,0.0
453,Pick up new electronic product,0,0,0.0,0.0,0.0
454,Pick up electronic product,0,0,0.0,0.0,0.0
455,Release product on shelf,0,0,0.0,0.0,0.0
456,Move hand back to box,0,0,0.0,0.0,0.0
457,Pick up new product from box,0,0,0.0,0.0,0.0
458,Move product towards shelf,0,0,0.0,0.0,0.0
459,Pick up shopping bag,0,0,0.0,0.0,0.0
460,Walk with shopping bag,0,0,0.0,0.0,0.0
461,Pick up item from box,0,0,0.0,0.0,0.0
462,Move to shelf,7,0,0.0,0.0,0.0
463,Move towards box,0,4,0.0,0.0,0.0
464,Hold items,0,6,0.0,0.0,0.0
465,Place items on shelf,0,5,0.0,0.0,0.0
466,Move to box,0,1,0.0,0.0,0.0
467,Move box to next position,0,6,0.0,0.0,0.0
468,Grasp snack package,0,0,0.0,0.0,0.0
469,Hold snack package,0,0,0.0,0.0,0.0
470,Place snack package on shelf,0,0,0.0,0.0,0.0
471,Place snack package in box,0,0,0.0,0.0,0.0
472,Place snack in box,0,7,0.0,0.0,0.0
473,Hold snack packages,0,0,0.0,0.0,0.0
474,Place snack packages on shelf,0,12,0.0,0.0,0.0
475,Pick up snack packages,0,5,0.0,0.0,0.0
476,Walk towards shelves,13,6,0.0,0.0,0.0
477,Pick up snack package,0,0,0.0,0.0,0.0
478,Organize snacks in box,0,0,0.0,0.0,0.0
479,Reach for snack package,0,3,0.0,0.0,0.0
480,Adjust snack package,0,5,0.0,0.0,0.0
481,Open cardboard box,0,1,0.0,0.0,0.0
482,Remove cardboard flap,0,0,0.0,0.0,0.0
483,Align plastic containers,0,0,0.0,0.0,0.0
484,Reach for items,0,0,0.0,0.0,0.0
485,Adjust containers on shelf,0,0,0.0,0.0,0.0
486,Adjust container position,0,0,0.0,0.0,0.0
487,Withdraw hand,0,0,0.0,0.0,0.0
488,Place container on shelf,0,1,0.0,0.0,0.0
489,Pick up item from shelf,0,0,0.0,0.0,0.0
490,Place item in shopping bag,0,2,0.0,0.0,0.0
491,Reach for item,0,0,0.0,0.0,0.0
492,Grasp item,0,0,0.0,0.0,0.0
493,Move item to bag,0,0,0.0,0.0,0.0
494,Organize item on shelf,0,0,0.0,0.0,0.0
495,Pick up plush toy,0,0,0.0,0.0,0.0
496,Place plush toy into bag,0,2,0.0,0.0,0.0
497,Grasp shopping bag,0,0,0.0,0.0,0.0
498,Prepare to place item in bag,0,0,0.0,0.0,0.0
499,Organize bag contents,0,0,0.0,0.0,0.0
500,Grasp and retrieve item,0,0,0.0,0.0,0.0
501,Place item into shopping bag,0,0,0.0,0.0,0.0
502,Sort star-shaped beads,14,0,0.0,0.0,0.0
503,Sort beads on the table,0,0,0.0,0.0,0.0
504,Sort beads on table,0,0,0.0,0.0,0.0
505,Hold instructional sign,0,16,0.0,0.0,0.0
506,Pick up star-shaped bead,0,1,0.0,0.0,0.0
507,Place bead on table,0,3,0.0,0.0,0.0
508,Reposition sign and organize beads,0,3,0.0,0.0,0.0
509,Reposition ruler and pen,0,0,0.0,0.0,0.0
510,Reposition pen and prepare for next line,0,0,0.0,0.0,0.0
511,Place pen on cardboard,0,0,0.0,0.0,0.0
512,Draw straight lines on cardboard,0,0,0.0,0.0,0.0
513,Draw lines with ruler,0,0,0.0,0.0,0.0
514,Draw lines with pen and ruler,0,0,0.0,0.0,0.0
515,Sort origami stars,0,0,0.0,0.0,0.0
516,Walk in hallway,0,0,0.0,0.0,0.0
517,Reach for stars,0,0,0.0,0.0,0.0
518,Walk towards desk,0,0,0.0,0.0,0.0
