class_id,class_name,support,predicted,precision,recall,f1
84,Manipulating and releasing quilling strips,0,0,0.0,0.0,0.0
85,Manipulating and releasing paper strips,0,0,0.0,0.0,0.0
86,Beginning to roll the quilling strip,0,0,0.0,0.0,0.0
87,Typing on smartphone while working with paper,0,0,0.0,0.0,0.0
88,Checking stock information,0,0,0.0,0.0,0.0
89,Organizing products on shelf,0,0,0.0,0.0,0.0
90,Handling shipping box,0,0,0.0,0.0,0.0
91,Placing items on shelf,0,0,0.0,0.0,0.0
92,Placing items on shelf and moving box,0,0,0.0,0.0,0.0
93,Assessing shelf status and relocating,0,0,0.0,0.0,0.0
94,Inspecting and approaching shelf,0,0,0.0,0.0,0.0
95,Adjusting items on shelf,0,0,0.0,0.0,0.0
96,Removing and discarding damaged items,0,0,0.0,0.0,0.0
97,Sweeping floor debris,0,0,0.0,0.0,0.0
98,Reaching for products and preparing the shelf,0,0,0.0,0.0,0.0
99,Peeling and disposing of shelf labels,0,0,0.0,0.0,0.0
100,Removing old shelf labels,0,0,0.0,0.0,0.0
101,Removing labels and moving along the shelf,0,0,0.0,0.0,0.0
102,Repositioning stool for the next section,0,0,0.0,0.0,0.0
103,Observing shelf and relocating to next aisle,0,0,0.0,0.0,0.0
104,Reviewing new product labels,0,0,0.0,0.0,0.0
105,Selecting and collecting bottled goods,0,0,0.0,0.0,0.0
106,Inspecting supplement bottle,0,0,0.0,0.0,0.0
107,Handling miscellaneous items,0,0,0.0,0.0,0.0
108,Navigating store and browsing shelves,0,0,0.0,0.0,0.0
109,Selecting and evaluating items,0,0,0.0,0.0,0.0
110,Adding items to shopping container,0,0,0.0,0.0,0.0
111,Managing shopping container,0,0,0.0,0.0,0.0
112,Selecting and collecting oil bottles,0,0,0.0,0.0,0.0
113,Inspecting and packing supplement bottle,0,0,0.0,0.0,0.0
114,Selecting and packing spice jars,0,0,0.0,0.0,0.0
115,Sorting beads by color,0,0,0.0,0.0,0.0
116,Refining bead arrangement with marker,0,0,0.0,0.0,0.0
117,Arranging star-shaped beads,0,0,0.0,0.0,0.0
118,Fine-tuning bead placement,0,0,0.0,0.0,0.0
119,Moving away from workstation,0,0,0.0,0.0,0.0
120,Walking through the room,0,0,0.0,0.0,0.0
121,Returning to desk and setting up smartphone,0,0,0.0,0.0,0.0
122,Preparing for further sorting,0,0,0.0,0.0,0.0
123,Cutting cardboard with a utility knife,0,0,0.0,0.0,0.0
124,Adjusting ruler position,0,0,0.0,0.0,0.0
125,Marking guidelines on cardboard,0,0,0.0,0.0,0.0
126,Drawing lines on cardboard,0,0,0.0,0.0,0.0
127,Drawing lines along ruler,0,0,0.0,0.0,0.0
128,Marking grid lines,0,0,0.0,0.0,0.0
129,Capping marker and positioning ruler,0,0,0.0,0.0,0.0
130,Organizing cardboard pieces,2,0,0.0,0.0,0.0
131,Walking in workspace,0,0,0.0,0.0,0.0
132,Gathering materials and walking,0,0,0.0,0.0,0.0
133,Charging power bank,0,0,0.0,0.0,0.0
134,Manipulate and inspect colorful pieces,0,0,0.0,0.0,0.0
135,Manipulate colorful pieces,0,0,0.0,0.0,0.0
136,Sort colorful pieces,0,0,0.0,0.0,0.0
137,Handle power bank and cable,0,0,0.0,0.0,0.0
138,Touch pieces in box and interact with colleagues,0,0,0.0,0.0,0.0
139,Hold small white box,0,0,0.0,0.0,0.0
140,"Place white box, adjust smartphone, and resume sorting",0,0,0.0,0.0,0.0
141,Sort small colorful pieces,0,0,0.0,0.0,0.0
142,Sort colorful paper pieces,0,0,0.0,0.0,0.0
143,Manipulate paper piece,0,0,0.0,0.0,0.0
144,Check instructions on phone,0,0,0.0,0.0,0.0
145,Draw lines and patterns on cardboard,0,0,0.0,0.0,0.0
146,Trace and remove pattern,0,0,0.0,0.0,0.0
147,Trace and remove pattern piece,0,0,0.0,0.0,0.0
148,Cut out cardboard pattern,0,0,0.0,0.0,0.0
149,Cut cardboard pattern,0,0,0.0,0.0,0.0
150,Adjust position and check phone,0,0,0.0,0.0,0.0
151,Prepare tools for marking,0,0,0.0,0.0,0.0
152,Mark cardboard for cutting,0,0,0.0,0.0,0.0
153,Cut cardboard with utility knife,0,0,0.0,0.0,0.0
154,Reposition and cut cardboard,0,0,0.0,0.0,0.0
155,Hold quilling paper,0,0,0.0,0.0,0.0
156,Release paper strip,0,0,0.0,0.0,0.0
157,Roll quilling paper,0,0,0.0,0.0,0.0
158,Handle and prepare paper coil,0,0,0.0,0.0,0.0
159,Manipulate quilled paper strip,0,0,0.0,0.0,0.0
160,Release and prepare new strip,0,0,0.0,0.0,0.0
161,Manipulate small paper segment,0,0,0.0,0.0,0.0
162,Place down paper segment and reach for supplies,0,0,0.0,0.0,0.0
163,Clear workspace and pick up phone,0,0,0.0,0.0,0.0
164,Browse and interact with phone interface,0,0,0.0,0.0,0.0
165,Browsing phone interface,0,0,0.0,0.0,0.0
166,Pick up and inspect light blue strip,0,0,0.0,0.0,0.0
167,Manipulate light blue strip,0,0,0.0,0.0,0.0
168,Cutting cardboard tube,0,0,0.0,0.0,0.0
169,Cutting cardboard tube and setting aside scissors,0,0,0.0,0.0,0.0
170,Stacking cardboard pieces,0,0,0.0,0.0,0.0
171,Positioning and cutting cardboard,0,0,0.0,0.0,0.0
172,Cutting and placing cardboard piece,0,0,0.0,0.0,0.0
173,Preparing tools and materials,0,0,0.0,0.0,0.0
174,Cutting cardboard piece,0,0,0.0,0.0,0.0
175,Cutting and releasing cardboard piece,0,0,0.0,0.0,0.0
176,Approaching workstation,0,0,0.0,0.0,0.0
177,Cutting cardboard into triangles,0,0,0.0,0.0,0.0
178,Cutting cardboard and picking up smartphone,0,0,0.0,0.0,0.0
179,Moving cardboard cutouts,0,0,0.0,0.0,0.0
180,Cleaning up workstation,0,0,0.0,0.0,0.0
181,Organizing tools and materials,0,0,0.0,0.0,0.0
182,Cutting cardboard triangles,0,0,0.0,0.0,0.0
183,Cutting cardboard shapes,0,0,0.0,0.0,0.0
184,Sorting cardboard shapes and holding marker,0,0,0.0,0.0,0.0
185,Marking cardboard,0,0,0.0,0.0,0.0
186,Inspecting pieces and switching to scissors,0,0,0.0,0.0,0.0
187,Cutting cardboard strips with scissors,0,0,0.0,0.0,0.0
188,Cutting and organizing cardboard pieces,0,0,0.0,0.0,0.0
189,Inspecting and folding cardboard pieces,0,0,0.0,0.0,0.0
190,Performing precision cuts on cardboard,0,0,0.0,0.0,0.0
191,Folding cardboard and handling utility knife,0,0,0.0,0.0,0.0
192,Inspecting and placing cardboard strips,0,0,0.0,0.0,0.0
193,Gathering and boxing inventory,0,0,0.0,0.0,0.0
194,Organizing cans into a storage box,0,0,0.0,0.0,0.0
195,Placing cans onto the shelf,0,0,0.0,0.0,0.0
196,Arranging shelf display,0,0,0.0,0.0,0.0
197,Preparing to organize container bin,0,0,0.0,0.0,0.0
198,Placing items into the bin,0,0,0.0,0.0,0.0
199,Inspecting and placing cans on shelf,0,0,0.0,0.0,0.0
200,Moving along the aisle to assess stock,0,0,0.0,0.0,0.0
201,Organizing shelf display,0,0,0.0,0.0,0.0
202,Replenishing shelf stock,0,0,0.0,0.0,0.0
203,Holding and grasping product bags,0,0,0.0,0.0,0.0
204,Placing product bags on shelf,0,0,0.0,0.0,0.0
205,Positioning shelving dividers,0,0,0.0,0.0,0.0
206,Placing items and transitioning,0,0,0.0,0.0,0.0
207,Retrieving and carrying containers,0,0,0.0,0.0,0.0
208,"Placing, rearranging, and cleaning shelf items",0,0,0.0,0.0,0.0
209,Stocking product boxes,0,0,0.0,0.0,0.0
210,Retrieving next product,0,0,0.0,0.0,0.0
211,Placing and adjusting plush toys,0,0,0.0,0.0,0.0
212,Organizing shelf products,0,0,0.0,0.0,0.0
213,Reaching for products,0,0,0.0,0.0,0.0
214,Marking cardboard squares,0,0,0.0,0.0,0.0
215,Walking to workspace,0,0,0.0,0.0,0.0
216,Moving to workspace,0,0,0.0,0.0,0.0
217,Arranging cardboard squares,0,0,0.0,0.0,0.0
218,Stacking cardboard squares,0,0,0.0,0.0,0.0
219,Sorting colorful paper stars,0,0,0.0,0.0,0.0
220,Stopping sorting activity,0,0,0.0,0.0,0.0
221,Leaving the room and retrieving object,0,0,0.0,0.0,0.0
222,Returning to the workspace,0,0,0.0,0.0,0.0
223,Resuming sorting paper stars,0,0,0.0,0.0,0.0
224,Holding cardboard pieces,0,0,0.0,0.0,0.0
225,Cutting cardboard and placing knife down,0,0,0.0,0.0,0.0
226,Picking up knife and cutting cardboard,0,0,0.0,0.0,0.0
227,Cutting cardboard strip,0,0,0.0,0.0,0.0
228,Positioning cardboard piece,0,0,0.0,0.0,0.0
229,Aligning cardboard strip,0,0,0.0,0.0,0.0
230,Holding cardboard with ruler,0,0,0.0,0.0,0.0
231,Moving utility knife along ruler,0,0,0.0,0.0,0.0
232,Sliding utility knife along ruler,0,0,0.0,0.0,0.0
233,Guiding utility knife along ruler,0,0,0.0,0.0,0.0
234,Marking lines on cardboard,0,0,0.0,0.0,0.0
235,Prepare workspace and tools,0,0,0.0,0.0,0.0
236,Arrange paper strips,0,0,0.0,0.0,0.0
237,Manipulate paper strips,8,0,0.0,0.0,0.0
238,Select and handle paper strips,0,0,0.0,0.0,0.0
239,Bend and shape paper strips,0,0,0.0,0.0,0.0
240,Hold small object,0,0,0.0,0.0,0.0
241,Place down paper strip,0,0,0.0,0.0,0.0
242,Observe workspace,0,0,0.0,0.0,0.0
243,Placing and scanning for puzzle pieces,0,0,0.0,0.0,0.0
244,Placing and searching for puzzle pieces,0,0,0.0,0.0,0.0
245,Positioning puzzle piece,0,0,0.0,0.0,0.0
246,Manipulating puzzle pieces,0,0,0.0,0.0,0.0
247,"Moving, placing, and adjusting puzzle pieces",0,0,0.0,0.0,0.0
248,Adjusting puzzle piece,0,0,0.0,0.0,0.0
249,Adjusting a puzzle piece,0,0,0.0,0.0,0.0
250,Draw lines using a ruler,0,0,0.0,0.0,0.0
251,Reposition ruler and draw lines,0,0,0.0,0.0,0.0
252,Steadying the ruler and pen,0,0,0.0,0.0,0.0
253,Marking lines and repositioning ruler,0,0,0.0,0.0,0.0
254,Cap marker and place down,0,0,0.0,0.0,0.0
255,Walk to and approach packing area,0,0,0.0,0.0,0.0
256,Pack beads into box,0,0,0.0,0.0,0.0
257,Pick up and deposit beads into box,0,0,0.0,0.0,0.0
258,Retrieve and move cardboard tray,0,0,0.0,0.0,0.0
259,Position tray and reach for beads,0,0,0.0,0.0,0.0
260,Sort beads and adjust tray position,0,0,0.0,0.0,0.0
261,Sort beads by color,0,0,0.0,0.0,0.0
262,Gather and hold beads,0,0,0.0,0.0,0.0
263,Sort beads and adjust phone,0,0,0.0,0.0,0.0
264,Sort and combine bead piles,0,0,0.0,0.0,0.0
265,Cut light green fabric,0,0,0.0,0.0,0.0
266,Cut light green fabric and reposition scissors,0,0,0.0,0.0,0.0
267,Cut fabric with scissors,0,0,0.0,0.0,0.0
268,Adjust fabric for cutting,0,0,0.0,0.0,0.0
269,Adjust and cut fabric,0,0,0.0,0.0,0.0
270,Mark fabric with pen and remove ruler,0,0,0.0,0.0,0.0
271,Mark fabric,0,0,0.0,0.0,0.0
272,Mark fabric and reposition ruler,0,0,0.0,0.0,0.0
273,Mark fabric with pen and ruler,0,0,0.0,0.0,0.0
274,Cutting and placing cardboard,0,0,0.0,0.0,0.0
275,Cutting and picking up new cardboard,0,0,0.0,0.0,0.0
276,Cutting and gathering cardboard,0,0,0.0,0.0,0.0
277,Gathering cardboard pieces,0,0,0.0,0.0,0.0
278,Pick up electronic accessory from box,0,0,0.0,0.0,0.0
279,Place accessory on shelf,0,0,0.0,0.0,0.0
280,Pick up and place accessory on shelf,0,0,0.0,0.0,0.0
281,Reorganize items in box,0,0,0.0,0.0,0.0
282,Transition to new product selection,0,0,0.0,0.0,0.0
283,Pick up and place product on shelf,0,0,0.0,0.0,0.0
284,Pick up product from box,0,0,0.0,0.0,0.0
285,Place product on shelf,0,0,0.0,0.0,0.0
286,Stock multiple products on shelf,0,0,0.0,0.0,0.0
287,Move product towards shelf,0,0,0.0,0.0,0.0
288,Carry shopping bag,0,0,0.0,0.0,0.0
289,Hang shopping bag and exit area,0,0,0.0,0.0,0.0
290,Picking and moving items to shelf,0,0,0.0,0.0,0.0
291,Placing items and returning to box,0,0,0.0,0.0,0.0
292,Stocking and repositioning box,0,0,0.0,0.0,0.0
293,Stocking products on shelf,0,0,0.0,0.0,0.0
294,Handling snack packages,0,0,0.0,0.0,0.0
295,Placing snack packages on shelf,0,0,0.0,0.0,0.0
296,Organizing snack packages in box,0,0,0.0,0.0,0.0
297,Placing snack packages in box,0,0,0.0,0.0,0.0
298,Transporting snack packages to shelf,0,0,0.0,0.0,0.0
299,Organizing snacks in box,0,0,0.0,0.0,0.0
300,Adjusting snack package,0,0,0.0,0.0,0.0
301,Opening cardboard box,0,0,0.0,0.0,0.0
302,Aligning plastic containers on the shelf,0,0,0.0,0.0,0.0
303,Reaching for and adjusting shelf containers,0,0,0.0,0.0,0.0
304,Adjusting container positions,0,0,0.0,0.0,0.0
305,Placing containers on the shelf,0,0,0.0,0.0,0.0
306,Adjusting items on the shelf,0,0,0.0,0.0,0.0
307,Transferring items from shelf to shopping bag,0,0,0.0,0.0,0.0
308,Retrieving items for bag placement,0,0,0.0,0.0,0.0
309,Organizing shelf and placing plush toy into bag,0,0,0.0,0.0,0.0
310,Preparing shopping bag,0,0,0.0,0.0,0.0
311,Placing items into and organizing shopping bag,0,0,0.0,0.0,0.0
312,Retrieving items from shelf,0,0,0.0,0.0,0.0
313,Finalizing item placement into shopping bag,0,0,0.0,0.0,0.0
314,Sort star-shaped beads,0,0,0.0,0.0,0.0
315,Sort beads on the table,0,0,0.0,0.0,0.0
316,Sort beads on table,0,0,0.0,0.0,0.0
317,Hold instructional sign,0,0,0.0,0.0,0.0
318,Pick up and place star-shaped beads,0,0,0.0,0.0,0.0
319,Reposition sign and organize beads,0,0,0.0,0.0,0.0
320,Measuring and marking cardboard for crafting,0,368,0.0,0.0,0.0
321,Sorting origami stars,0,0,0.0,0.0,0.0
322,Fetching materials,0,0,0.0,0.0,0.0
323,Returning to desk,0,0,0.0,0.0,0.0
324,Collecting origami stars,0,0,0.0,0.0,0.0
325,Sorting light blue origami stars,0,0,0.0,0.0,0.0
326,Sorting origami stars by color,0,0,0.0,0.0,0.0
327,Moving origami stars,0,0,0.0,0.0,0.0
328,Adjusting cardboard divider,0,0,0.0,0.0,0.0
329,Cutting cardboard with scissors and checking phone,0,0,0.0,0.0,0.0
330,Resuming cardboard cutting,0,0,0.0,0.0,0.0
331,Finishing cutting and switching to phone,0,0,0.0,0.0,0.0
332,Using phone and drinking water,0,0,0.0,0.0,0.0
333,Setting down water and picking up phone,0,0,0.0,0.0,0.0
334,Using phone,2,0,0.0,0.0,0.0
335,Resuming cutting cardboard,0,0,0.0,0.0,0.0
336,Vacuuming the carpet,0,0,0.0,0.0,0.0
337,Pushing the vacuum cleaner,0,0,0.0,0.0,0.0
338,Moving and adjusting the vacuum cleaner,0,0,0.0,0.0,0.0
339,Vacuuming the carpet edge,0,0,0.0,0.0,0.0
340,Vacuuming the carpet corner,0,0,0.0,0.0,0.0
341,Moving the vacuum cleaner,0,0,0.0,0.0,0.0
342,Vacuuming along the wall edge,0,0,0.0,0.0,0.0
343,Fold paper strip into star,0,0,0.0,0.0,0.0
344,Finish and place origami star,0,0,0.0,0.0,0.0
345,Arrange Mahjong tiles,0,0,0.0,0.0,0.0
346,Rearrange Mahjong tiles,0,0,0.0,0.0,0.0
347,Adjust Mahjong tiles,0,0,0.0,0.0,0.0
348,Reach for and adjust Mahjong tiles,0,0,0.0,0.0,0.0
349,Rearrange Mahjong tile,0,0,0.0,0.0,0.0
350,Adjust and align Mahjong tiles,0,0,0.0,0.0,0.0
351,"Adjust, move, and realign Mahjong tiles",0,0,0.0,0.0,0.0
352,Cutting cardboard and placing down scissors,0,0,0.0,0.0,0.0
353,Cutting cardboard square,0,0,0.0,0.0,0.0
354,Trimming cardboard piece,0,0,0.0,0.0,0.0
355,Retrieve food items from boxes,0,0,0.0,0.0,0.0
356,Pick up cereal boxes,0,0,0.0,0.0,0.0
357,Carry cereal boxes to aisle,0,0,0.0,0.0,0.0
358,Retrieve and transport cereal,0,0,0.0,0.0,0.0
359,Transport cereal to shelf,0,0,0.0,0.0,0.0
360,Transport pasta to shelf,0,0,0.0,0.0,0.0
361,Handle container from box,0,0,0.0,0.0,0.0
362,Reach for items in box,0,0,0.0,0.0,0.0
363,Pick up grocery item,0,0,0.0,0.0,0.0
364,Place grocery item on shelf,0,0,0.0,0.0,0.0
365,Clean and inspect shelf,0,0,0.0,0.0,0.0
366,Prepare shelf for stocking,0,0,0.0,0.0,0.0
367,Retrieve snack packs,0,0,0.0,0.0,0.0
368,Clean shelf surface,0,0,0.0,0.0,0.0
369,Organize inventory and reach for products,0,0,0.0,0.0,0.0
370,Stocking snack packets on the shelf,0,0,0.0,0.0,0.0
371,Sorting gift boxes into a bin,0,0,0.0,0.0,0.0
372,Stocking gift boxes on the shelf,0,0,0.0,0.0,0.0
373,Organizing snack pouches into containers,0,0,0.0,0.0,0.0
374,Stocking snack pouches on the shelf,0,0,0.0,0.0,0.0
375,Relocating storage bins along the aisle,0,0,0.0,0.0,0.0
376,Clearing space on the shelf,0,0,0.0,0.0,0.0
377,Rearranging containers on the shelf,0,0,0.0,0.0,0.0
378,Stocking containers on the shelf,0,0,0.0,0.0,0.0
379,Holding smartphone,3,0,0.0,0.0,0.0
380,Preparing workspace,0,0,0.0,0.0,0.0
381,Positioning newspaper and scissors,0,0,0.0,0.0,0.0
382,Cutting newspaper,0,0,0.0,0.0,0.0
383,Cutting and pausing,0,0,0.0,0.0,0.0
384,Resuming cutting,0,0,0.0,0.0,0.0
385,Cutting and adjusting scissors,0,0,0.0,0.0,0.0
386,Finishing segment and placing scissors,0,0,0.0,0.0,0.0
387,Arrange tiles into row,0,0,0.0,0.0,0.0
388,Adjust tile alignment,0,0,0.0,0.0,0.0
389,Adjust tiles on stack,0,0,0.0,0.0,0.0
390,Pick up and place tiles on stack,0,0,0.0,0.0,0.0
391,Sort Mahjong tiles,0,0,0.0,0.0,0.0
392,Measuring and marking cardboard for cutting,0,0,0.0,0.0,0.0
393,Interruption: handling charging case,0,0,0.0,0.0,0.0
394,Hold paper strip,0,0,0.0,0.0,0.0
395,Manipulate paper strip,5,0,0.0,0.0,0.0
396,Cutting initial cardboard pieces,0,0,0.0,0.0,0.0
397,Measuring and marking cardboard with ruler,0,0,0.0,0.0,0.0
398,Marking cardboard and preparing to cut,0,0,0.0,0.0,0.0
399,Aligning cardboard for cutting,0,0,0.0,0.0,0.0
400,Cutting cardboard sheet,0,0,0.0,0.0,0.0
401,Measuring and marking cardboard,0,48,0.0,0.0,0.0
402,Cutting cardboard strips,0,0,0.0,0.0,0.0
403,Final cardboard cutting,0,0,0.0,0.0,0.0
404,Typing on smartphone,0,0,0.0,0.0,0.0
405,Scrolling on smartphone,0,0,0.0,0.0,0.0
406,Scrolling and tapping on smartphone,0,0,0.0,0.0,0.0
407,Browsing photo gallery,0,0,0.0,0.0,0.0
408,Typing message on smartphone,0,0,0.0,0.0,0.0
409,Tapping and putting away smartphone,0,0,0.0,0.0,0.0
410,Stop measuring and transition to smartphone usage,0,0,0.0,0.0,0.0
411,Position ruler and draw initial lines,0,0,0.0,0.0,0.0
412,Draw and reposition ruler,0,0,0.0,0.0,0.0
413,Prepare for further marking,0,0,0.0,0.0,0.0
414,Align ruler and draw line,0,0,0.0,0.0,0.0
415,Mark lines on cardboard,0,0,0.0,0.0,0.0
416,Remove tools after marking,0,0,0.0,0.0,0.0
417,Final alignment and marking,0,0,0.0,0.0,0.0
418,Walking to workstation,0,0,0.0,0.0,0.0
419,Assembling cardboard base,0,0,0.0,0.0,0.0
420,Marking cardboard measurements,0,0,0.0,0.0,0.0
421,Marking and positioning cardboard,0,0,0.0,0.0,0.0
422,Adjusting cardboard layout,0,0,0.0,0.0,0.0
423,Cutting cardboard pieces,3,0,0.0,0.0,0.0
424,Placing canned goods onto the shelf,0,0,0.0,0.0,0.0
425,Placing canned goods onto the shelf and retrieving container,0,0,0.0,0.0,0.0
426,Positioning container near the shelf,0,0,0.0,0.0,0.0
427,Organizing container contents,0,0,0.0,0.0,0.0
428,Placing and arranging cans on the shelf,0,0,0.0,0.0,0.0
429,Adjusting canned goods on the shelf,0,0,0.0,0.0,0.0
430,Stocking canned goods onto the shelf,0,0,0.0,0.0,0.0
431,Wiping the plastic jar,0,0,0.0,0.0,0.0
432,Inspecting the cleaned plastic jar,0,0,0.0,0.0,0.0
433,Transitioning from jar to tin can,0,0,0.0,0.0,0.0
434,Inspecting shelf contents,0,0,0.0,0.0,0.0
435,Cutting and measuring cardboard,0,0,0.0,0.0,0.0
436,Stabilizing cardboard for cutting,0,0,0.0,0.0,0.0
437,Positioning ruler for cutting,0,0,0.0,0.0,0.0
438,Labeling cardboard squares,0,0,0.0,0.0,0.0
439,Labeling and organizing cardboard squares,0,0,0.0,0.0,0.0
440,Labeling cardboard square,0,0,0.0,0.0,0.0
441,Labeling and placing cardboard squares,0,0,0.0,0.0,0.0
442,Labeling and placing cardboard square,0,0,0.0,0.0,0.0
443,Labeling and switching markers,0,0,0.0,0.0,0.0
444,Labeling and retrieving cardboard pieces,0,0,0.0,0.0,0.0
445,Positioning cardboard pieces,0,0,0.0,0.0,0.0
446,Adjusting and folding cardboard,0,0,0.0,0.0,0.0
447,Stacking and organizing cardboard,0,0,0.0,0.0,0.0
448,Observing workspace,0,0,0.0,0.0,0.0
449,Arranging buttons on the table,0,0,0.0,0.0,0.0
450,Arranging buttons,0,0,0.0,0.0,0.0
451,Sorting buttons,0,0,0.0,0.0,0.0
452,Sorting orange buttons,0,0,0.0,0.0,0.0
453,Sorting orange button,0,0,0.0,0.0,0.0
454,Moving hand over pile and sorting orange buttons,0,0,0.0,0.0,0.0
455,Moving orange buttons,0,0,0.0,0.0,0.0
456,Moving orange buttons and interacting with smartphone,0,0,0.0,0.0,0.0
457,Arranging orange buttons,0,0,0.0,0.0,0.0
458,folding paper strips into stars,0,0,0.0,0.0,0.0
459,folding paper strips and retrieving stapler,0,0,0.0,0.0,0.0
460,Drawing grid lines with a ruler and pen,0,0,0.0,0.0,0.0
461,Drawing grid lines with a pen,0,0,0.0,0.0,0.0
462,Drawing grid lines and repositioning cardboard,0,0,0.0,0.0,0.0
463,Drawing grid lines with a ruler,0,0,0.0,0.0,0.0
464,Drawing grid lines,0,0,0.0,0.0,0.0
465,folding paper stars and typing on smartphone,0,0,0.0,0.0,0.0
